ID,ID LAB,PR LISTA,PRODUCTO,PRINCIPIO ACTIVO,ACCION TERAPEUTICA,DESCRIPCION ADICIONAL,Link institucional,BASE,ALTURA,PROFUNDIDAD,PESO,PACK,CAJA MADRE,CATEGORIA,SEGMENTO,SEGMENTO SECUNDARIO,CONCEPTO,LABORATORIO,CODIGO DE BARRAS,C3 REPO,BM REPO,DTO REPO,FECHA DESDE REPO,FECHA HASTA REPO
286085,," $  5,940.00 ",PROPOLEO-D UNG?ENTO X  50 GR,Propóleos estabilizados 2%,"Tratamiento de quemaduras de primer grado, eritema solar, fisura anal, dermatitis seborreica y condiloma acumunado.",,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,7.798031440218E12,6,0,0,,
286090,," $  10,438.50 ",PROPOLEO-D UNG?ENTO X 120 GR,Propóleos estabilizados 2%,"Tratamiento de quemaduras de primer grado, eritema solar, fisura anal, dermatitis seborreica y condiloma acumunado.",,,0,0,0,0,0,0,CLINICO,DERMICO,,CREMA,LINDON-QUEMIDUR SRL,0.0,6,0,0,,
180425,," $  6,876.59 ",PROPOLVET CICATRIZANTE X 60 ML,Propóleos extracto isopropílico al 20% 20 g.,"Antibacteriano, antimicótico, antiinflamatorio, cicatrizante, antipruriginoso.",,https://kualcos.com/curabicheras-cicatrizante/,0,13.7,0,86,0,0,CLINICO,CICATRIZANTE,,SPRAY,KUALCOS,7.798156880807E12,10,0,0,,
180430,," $  7,118.54 ",PROPOLVET CURABICH. ATOM. X  60 ML,Cipermetrina 1 g. DDVP 1 g. Propóleos extracto isopropílico al 20% 15 g.,"Antimiásico, antibacteriano, cicatrizante.",,https://kualcos.com/curabicheras-cicatrizante/,0,13.5,0,84,0,0,CLINICO,CURABICHERA,,SPRAY,KUALCOS,7.798156880814E12,10,0,0,,
292803,," $  100,015.00 ",PROPOVET 12 VIALES X 20 ML,"Propofol:    1,0 g
Agentes de formulación c.s.p.:   100,0 mL
Propofol:    1,0 g
Agentes de formulación c.s.p.:   100,0 mL",anestésico de acción rápida. E,,https://richmondvet.com.ar/producto/propovet/,13.9,7.4,10.6,692,0,0,CLINICO,ANESTESICO,,INYECTABLE,RICHMOND,7.798144993373E12,4,0,0,,
292801,," $  23,146.00 ",PROPOVET X 50 ML.,"Propofol:    1,0 g
Agentes de formulación c.s.p.:   100,0 mL
Propofol:    1,0 g
Agentes de formulación c.s.p.:   100,0 mL",anestésico de acción rápida. E,,https://richmondvet.com.ar/producto/propovet/,4.6,8.9,4.6,116,0,0,CLINICO,ANESTESICO,,INYECTABLE,RICHMOND,7.798144991089E12,4,0,0,,
335200,," $  25,600.00 ",PROTE-CIS ARTICULAR X 60 COMP.,D-Glucosamina 400 mg. Condroitin Sulfato: 100 mg. Selenito de Sodio: 5 mg. Vitamina C: 30 mg. Vitamina E: 50 mg. Manganeso Gluconato.,"Regenerador osteo articular, condrogénico.",,https://www.afford.com.ar/prote-cis-articular/,0,0,0,0,0,0,ANTIARTROSICO,ANTIARTROSICO,,COMPRIMIDO,AFFORD S.A.,0.0,3,0,0,,
210066,," $  11,886.90 ",PROTECH FIPRONIL SPOT ON 00-05 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-perros/?pais=global,10.8,6.5,3.1,20,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.798176421073E12,10,0,0,,
210068,," $  12,111.20 ",PROTECH FIPRONIL SPOT ON 05-10 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-perros/?pais=global,11.1,6.5,3.1,20,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.79817642108E12,10,0,0,,
210069,," $  12,980.70 ",PROTECH FIPRONIL SPOT ON 11-25 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-perros/?pais=global,10.8,6.5,3.1,22,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.798176421097E12,10,0,0,,
210072,," $  16,661.30 ",PROTECH FIPRONIL SPOT ON 26-40 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-perros/?pais=global,11.1,6.5,3.1,26,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.798176421103E12,10,0,0,,
210076,," $  21,263.20 ",PROTECH FIPRONIL SPOT ON 40-60 KG,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-perros/?pais=global,10.8,6.5,3.1,28,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.79817642111E12,10,0,0,,
210088,," $  25,263.20 ",PROTECH FIPRONIL SPRAY X 100 ML,"Piriproxifeno, Imidacloprid, Butóxido de piperonilo, Permetrina","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-spray/?pais=global,8.2,14.6,4.9,134,0,100,ANTIPARASITARIO EXTERNO,,,SPRAY,LABYES S.A.,7.798176421127E12,5,0,0,,
210081,," $  7,945.98 ",PROTECH GATOS  H/2KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-gatos/?pais=global,10.9,6.5,3,20,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.798176421653E12,10,0,0,08/07/2025,01/11/2025
210082,," $  9,643.39 ",PROTECH GATOS DE 2 A 5KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-gatos/?pais=global,10.9,6.5,3,20,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.79817642166E12,10,0,0,08/07/2025,01/11/2025
210083,," $  10,314.90 ",PROTECH GATOS DE 5 A 8KG.,"Piriproxifeno, Imidacloprid.","Antiparasitario externo contra pulgas, garrapatas y mosquitos.",,https://labyes.com/productos/protech-gatos/?pais=global,10.9,6.5,3,22,0,100,ANTIPARASITARIO EXTERNO,,,PIPETA,LABYES S.A.,7.798176421677E12,10,0,0,08/07/2025,01/11/2025
120066,," $  6,729.00 ",PROTELIV GOTAS X 15 ML,"Nicotinamida: 2,5 g. Bitartrato de Colina: 5 g. Extracto diluido de alcachofa: 5 g. Metilbromuro de Homatropina: 200 mg. Dehidrocolato de sodio: 250 mg. Desoxicolato de sodio: 250 mg - vehículo c.s.p. 100 ml.","Hepatoprotector, colagogo, colerético.",,http://holliday-scott.com/ar/producto/gastroenterologicos/proteliv,3.5,8.2,3.4,30,0,540,CLINICO,,PROTECTOR HEPATICO,GOTAS,HOLLIDAY,7.798042360871E12,5,0,0,08/07/2025,01/11/2025
120087,," $  7,996.00 ",PROTELIV JERINGA X 7G (PASTA P/GATOS),"Ácido ursodesoxicolico 25 mg
N-Acetilcisteína 15 mg
Extracto en polvo de Cardo Mariano 20 mg
Colina (bitartrato) 50 (120) mg",Biomodulador coadyuvante del funcionamiento hepático en pasta palatable,,https://holliday-scott.com/ar/producto/gastroenterologicos/proteliv-gatos,6,22.5,3,36,0,126,CLINICO,,PROTECTOR HEPATICO,JERINGA,HOLLIDAY,7.798042366965E12,5,0,0,,
120086,," $  12,063.00 ",PROTELIV X 21 COMP. (3 BL X 7 CS),"Acido alfalipoico (tióctico) 10 mg.
Silybum marianum extracto seco 40 mg.
Cynara scolymus L extracto seco 40 mg.
Cúrcuma longa L extracto seco 75 mg.
Betaína clorhidrato 100 mg.
Metionina 200 mg.
Colina Bitartrato 10 mg.
Zinc Gluconato (equivalente a 5 mg de zinc por comprimido) 34.84 mg.
N-acetil cisteína 30 mg.
Vitamina B12 0.01 mg.",Modulador fisiológico protector del metabolismo hepático en comprimidos ,,https://holliday-scott.com/ar/producto/gastroenterologicos/proteliv-comprimidos,11,8,2.5,50,0,250,CLINICO,DIGESTIVO,,COMPRIMIDO,HOLLIDAY,7.798042366279E12,5,0,0,,
212321,," $  8,103.00 ",PROTHEMAI INY. X 100 ML.,,,,,0,0,0,0,0,0,CLINICO,,PROTECTOR HEPATICO,INYECTABLE,LUMAI SRL,0.0,3,0,0,,
212330,," $  5,357.00 ",PROTHEMAI INY. X 50 ML,Acido tióctico 4 mg.,Hepatoprotector,,,0,0,0,0,0,0,CLINICO,,PROTECTOR HEPATICO,INYECTABLE,LUMAI SRL,0.0,5,0,0,,
212310,," $  4,639.00 ",PROTHEMAI X  30 COMP,Acido tióctico 5 mg.,Hepatoprotector,,,0,0,0,0,0,0,CLINICO,,PROTECTOR HEPATICO,COMPRIMIDO,LUMAI SRL,0.0,5,0,0,,
212320,," $  19,800.00 ",PROTHEMAI X 150 COMP,Acido tióctico 5 mg.,Hepatoprotector.,,,0,0,0,0,0,0,CLINICO,,PROTECTOR HEPATICO,COMPRIMIDO,LUMAI SRL,0.0,3,0,0,,
303008,," $  2,185.29 ",PROVIDEAN BH-RAB,Virus inactivado de rabia. Producida en células BHK. Virus purificados por infilración  molecular.,Vacuna Rabia. Antirrabica,,http://www.tecnovax.com.ar/productos/bh-rab/,17.6,4,10,304,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,7.798177130516E12,25,45,0,11/05/2025,20/12/2025
303006,, $  772.53 ,PROVIDEAN PRIMOTEC AT,Virus vivo de Alto Título de parvo.,Vacuna contra la parvovirosis.,,http://www.tecnovax.com.ar/productos/primotec-at/,0,0,0,0,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,0.0,0,0,0,,
303112,," $  2,781.22 ",PROVIDEAN PUR-BH (S/ADYUVANTES) RABIA,"Cada dosis de 1 ml contiene: Virus Rábico Inactivado ? 1U.I – N.I.H/dosis para Caninos y felinos, y excipiente c.s.p. 1 ml.",Vacuna Rabia. Antirrabica,,,0,0,0,0,0,0,,,,,TECNOVAX S.A. CAD. DE FRIO,null,25,0,0,,
303003,," $  5,514.19 ",PROVIDEAN VIRATEC  5,"Virus vivo de Parvo, Distemper, Hepatitis, Enfermedad Respiratoria y Parainfluenza.",Vacuna Quintuple,,http://www.tecnovax.com.ar/productos/viratec-5/,17.6,4,10,280,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,7.798177130561E12,25,0,0,,
303002,," $  6,246.20 ",PROVIDEAN VIRATEC  6 CV,"Virus vivo de Parvo, Distemper, Hepatitis, Enfermedad Respiratoria y Parainfluenza. Virus inactivado de Corona.",Vacuna sextuple con coronavirus.,,http://www.tecnovax.com.ar/productos/providean-viratec-6-cv/,17.6,4,10,284,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,7.720177130578E12,25,0,0,,
303001,," $  7,952.13 ",PROVIDEAN VIRATEC 10 CV 4L,"Virus vivo de Parvo, Distemper, Hepatitis, Enfermedad Respiratoria y Parainfluenza. Virus inactivado de Corona y lepto (4 serovares)",Vacuna Septuple con leptospirosis y coronavirus.,,http://www.tecnovax.com.ar/productos/providean-viratec-10-cv-4-l/,17.6,4,10,286,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,7.798177130585E12,25,0,0,,
303009,," $  7,890.05 ",PROVIDEAN VIRATEC 9 4L,"Virus de distemper, adenovirus, parainfluenza, parvo y leptospira caninos (4 serovares).",Vacuna sextuple con lepto canina.,,http://www.tecnovax.com.ar/productos/viratec-9-4l/,17.6,4,10,286,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,7.798177130592E12,25,0,0,,
303050,," $  7,161.28 ",PROVIDEAN VIRATEC DP,Vacuna contra moquillo y parvovirosis de los caninos.,virus atenuados (DICT50%/dosis) de Distemper canino (?105) y Parvovirus canino (?107).,,https://tecnovax.com/producto/providean-viratec-dp/?_gl=1*1yde6us*_ga*NzYxMDM4MzU0LjE3MjcyODExMDI.*_ga_273DGJJK3J*MTcyNzI4MTEwMS4xLjAuMTcyNzI4MTEwMS4wLjAuMA..,0,0,0,0,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,0.0,25,0,0,,
303005,, $  911.42 ,PROVIDEAN VIRATEC PC,Virus de Alto Título de PVC-2C.,Vacuna contra parvo y coronavirus.,,http://www.tecnovax.com.ar/productos/providean-viratec-pc/,0,0,0,0,0,0,BIOLOGICO,,,INYECTABLE,TECNOVAX S.A. CAD. DE FRIO,0.0,25,0,0,,
261081,," $  8,065.00 ",PRURICILONA SPRAY X 15 ML.,"Fluocinolona acetonida 0,2 g.","Indicado para felinos, caninos y equinos de deporte.",,https://pets.biogenesisbago.com/pruricilona-spray.html,0,0,0,0,0,0,CLINICO,DERMICO,,SPRAY,MAYORS,0.0,3,0,0,,
281665,," $  3,210.59 ",PULGAR GATOS H/03 KG X 1 COMP.,,,,,0,0,0,0,0,0,,,,,PARAQUEÑOS S.A.,,0,0,0,,
281332,," $  3,510.43 ",PULGAR GATOS H/06 KG X 1 COMP. 800 MG,,,,,0,0,0,0,0,0,,,,,PARAQUEÑOS S.A.,,0,0,0,,
281334,," $  4,200.45 ",PULGAR GATOS H/12 KG X 1 COMP. 1600 MG,,,,,0,0,0,0,0,0,,,,,PARAQUEÑOS S.A.,,0,0,0,,
281182,," $  3,210.59 ",PULGAR H/  5 KG X 1 COMP  400 MG.,"Spinosad 150,0 mg ",Pulguicida ,,https://paraquenos.com.ar/producto/pulgar-comprimidos/,12,7,2.5,14,0,0,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PARAQUEÑOS S.A.,7.793238000517E12,0,0,0,,
281184,," $  3,510.43 ",PULGAR H/ 10 KG X 1 COMP  800 MG.,"Spinosad 150,0 mg ",Pulguicida ,,https://paraquenos.com.ar/producto/pulgar-comprimidos/,12,7,2.5,14,0,0,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PARAQUEÑOS S.A.,7.793238000524E12,0,0,0,,
281185,," $  4,200.45 ",PULGAR H/ 20 KG X 1 COMP 1600 MG.,"Spinosad 150,0 mg ",Pulguicida ,,https://paraquenos.com.ar/producto/pulgar-comprimidos/,12,7,2.5,14,0,0,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PARAQUEÑOS S.A.,7.793238000531E12,0,0,0,,
281186,," $  7,407.84 ",PULGAR H/ 40 KG X 2 COMP 1600 MG.,"Spinosad 150,0 mg ",Pulguicida ,,https://paraquenos.com.ar/producto/pulgar-comprimidos/,12,7,2.5,18,0,0,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PARAQUEÑOS S.A.,7.793238000548E12,0,0,0,,
281187,," $  13,879.90 ",PULGAR H/ 80 KG X 4 COMP 1600 MG.,"Spinosad 150,0 mg ",Pulguicida ,,https://paraquenos.com.ar/producto/pulgar-comprimidos/,12,7,2.5,26,0,0,ANTIPARASITARIO EXTERNO,,,COMPRIMIDO,PARAQUEÑOS S.A.,7.793238000555E12,0,0,0,,
281181,," $  7,942.28 ",PULGAR SPRAY X 150 ML.,"2-Isopropoxifenil-N-Metilcarbamato (Propoxur), Esencia de Lima-Limón",Colonia desodorante y pulguicida.,,https://paraquenos.com.ar/producto/paraquenos-pulgar/,0,0,0,0,0,0,ANTIPARASITARIO EXTERNO,,,SPRAY,PARAQUEÑOS S.A.,0.0,5,0,0,,
290153,," $  4,659.00 ",PUNTOREJA RUMINAL X 10 ML,Permetrina 35 g. Fenitrotión 10 g. Butóx piperonilo.,Repelente de mosca de la oreja y garrapatas.,,https://www.ruminal.com.ar/es/puntoreja-ruminal,3.5,10.1,3.5,26,0,180,ANTIPARASITARIO EXTERNO,,,GOTAS,RUMINAL S.A,7.54697489883E11,10,0,0,,
160206,," $  5,834.96 ",PUPPYLINE CACHORRO X 80 GR,Minerales,Complemento Dietario Vitaminico,,https://john-martin.com.ar/productos/puppyline/,20,12.5,5.5,168,0,48,SIN CATEGORIA,,,,JOHN MARTIN,0.0,3,0,0,,
91017,," $  10,644.90 ",PUREVAX FEL X DOSIS,Virus Canarypox recombinante Fel-V,Vacuna contra la leucemia felina.,,https://www.sudamerica.boehringer-ingelheim.com/salud-animal/productos/argentina/animales-de-compania/purevax-felv,0,0,0,0,0,10,BIOLOGICO,,,INYECTABLE,BOEHRINGER CAD. DE FRIO,0.0,25,0,0,11/05/2025,01/11/2025
231225,," $  8,516.00 ",PUREVAX RCP X DOSIS (TRIPLE FELINA),Herpesvirus felino tipo 1 (FHV-1) atenuado Calicivirus felino inactivado (2 cepas: CVF431 y CVFG1) Parvovirus felino (panleucopenia) atenuado,Protección frente a: Rinotraqueítis felina Calicivirosis felina (incluye 2 cepas: CVF431 y CVFG1) Panleucopenia felina,,https://www.boehringer-ingelheim.com/sa/salud-animal/productos/purevax-rcp,0,0,0,0,0,0,,,,,BOEHRINGER CAD. DE FRIO,,0,0,0,,
325016,," $  23,602.00 ",PYO DERM 1000 MG X  40 C (10BL),"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,10,10.7,4.5,88,0,42,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,0.0,3,40,0,11/05/2025,20/12/2025
325114,," $  106,486.00 ",PYO DERM 1000 MG X 200 C (50BL),"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,8.8,22.2,10.3,412,0,32,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,6.32111911304E11,3,40,0,11/05/2025,20/12/2025
325120,," $  2,136.00 ",PYO DERM 125 MG. (CAJA) X 12 COMP.,"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,10.5,4.5,2.1,8,0,0,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,0.0,10,0,0,,
325121,," $  23,899.00 ",PYO DERM 125 MG. X 180 C (15BL),"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,9.6,10.7,5.5,72,0,42,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,6.32111910833E11,3,40,0,11/05/2025,20/12/2025
325111,," $  3,537.00 ",PYO DERM 500 MG. X 10 COMP,"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,10.5,4.5,2.1,14,0,0,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,0.0,10,0,0,,
325012,," $  28,996.00 ",PYO DERM 500 MG. X 100 COMP.,"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,9.6,10.7,5.5,104,0,42,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,6.32111911199E11,3,40,0,11/05/2025,20/12/2025
325112,," $  142,072.00 ",PYO DERM 500 MG. X 500 C (50BL),"Cefalexina, Zinc, Biotina.",Antibiótico Beta Lactámico.,,,9,22.2,10.2,478,0,32,CLINICO,ANTIBIOTICO,,COMPRIMIDO,VETSER,6.32111910826E11,3,40,0,11/05/2025,20/12/2025
91026,," $  3,804.84 ",RABISIN X DOSIS,Antígeno de rabia inactivado (mínimo 1 U.I.) e hidróxido de aluminio como adyuvante.,Vacuna contra la rabia. Antirrabica,,https://www.sudamerica.boehringer-ingelheim.com/salud-animal/productos/argentina/animales-de-compania/rabisin,10.5,4.5,10.5,182,0,25,BIOLOGICO,,,INYECTABLE,BOEHRINGER CAD. DE FRIO,0.0,25,120,0,11/05/2025,20/12/2025
1602045,," $  14,075.40 ",RANITIDINA 20 INY. X 50 ML,Ranitidina,Antiácido.,,https://john-martin.com.ar/productos/ranitidina-inyectable,4.5,10,4.5,116,0,48,CLINICO,,DIGESTIVO,INYECTABLE,JOHN MARTIN,7.798339980416E12,4,0,0,,
160246,," $  3,936.95 ",RANITIDINA 50 MG X 10 COMP.,Ranitidina 50 mg,Antiácido.,,https://john-martin.com.ar/productos/ranitidina-comprimidos,9.7,4,2,10,0,213,CLINICO,,DIGESTIVO,COMPRIMIDO,JOHN MARTIN,7.798339980423E12,3,0,0,,
160247,," $  23,237.20 ",RANITIDINA 50 MG X 100 COMP.,Ranitidina 50 mg,Antiácido.,,https://john-martin.com.ar/productos/ranitidina-comprimidos,9.4,4,6,60,0,36,CLINICO,,DIGESTIVO,COMPRIMIDO,JOHN MARTIN,7.79833998043E12,3,0,0,,
160255,," $  5,011.70 ",RANITIDINA GOTAS X 30 ML,Ranitidina 50 mg,Antiácido.,,https://john-martin.com.ar/productos/ranitidina-gotas/,4,9.5,4,48,0,48,CLINICO,,DIGESTIVO,GOTAS,JOHN MARTIN,0.0,3,0,0,,
180427,," $  23,595.30 ",RANITIDINA KUALCOS 40 MG X 100 CS (10BL),Ranitidina 40 mg.,Antiacido.,,https://kualcos.com/protectores-gastricos/,8.5,9.7,4,70,0,0,CLINICO,DIGESTIVO,,COMPRIMIDO,KUALCOS,7.798156880798E12,3,0,0,,
180428,," $  11,372.20 ",RANITIDINA KUALCOS INY 2% X 50 CC,Ranitidina 2% inyectable,Antiacido.,,https://kualcos.com/protectores-gastricos/,5,11,4.7,120,0,24,CLINICO,DIGESTIVO,,INYECTABLE,KUALCOS,7.798156881811E12,3,0,0,,
307065,," $  12,958.20 ",RANIVET 2 GR. INY. X 50 ML.,Ranitidina clorhidrato 2%.,Antiácido.,,https://www.vetanco.com/es/produto/ranivet-inyectable/,0,0,0,0,0,72,CLINICO,,ANTIACIDO,INYECTABLE,VETANCO S.A.,0.0,5,40,0,01/11/2025,20/12/2025
307070,," $  3,260.57 ",RANIVET 40 MG. X 10 COMP.,Ranitidina clorhidrato 40 mg.,Antiácido.,,https://www.vetanco.com/es/produto/ranivet-comprimidos/,0,0,0,0,0,225,CLINICO,,ANTIACIDO,COMPRIMIDO,VETANCO S.A.,0.0,10,0,0,,
31040,," $  19,300.00 ",RATA-PLAN APLIC. DIR. X 200 ML,Aceites Esenciales Aromáticos,Repelente de Roedores y Alimañas.,,https://www.cynthilab.com.ar/productos.php?#rataplan,0,0,0,0,0,15,HIGIENE Y BELLEZA,ANTISEPTICO,,SPRAY,CYNTHILAB,7.795013000422E12,0,0,0,,
141011,," $  59,865.80 ",RAXIDAL FCO. AMPOLLA X 50 ML,"Sulfadoxina, Trimethoprim.",Quimioterápico inyectable.,,https://www.msd-salud-animal.com.ar/productos/raxidal/,4.5,9,4.5,128,0,0,CLINICO,ANTIBIOTICO,,INYECTABLE,INTERVET ARGENTINA S.A.,0.0,3,0,0,,
91102,," $  7,882.60 ",RECOMBITEK C4,"Vector Canarypox recombinante expresando las glicoproteína Ha y F del virus del Moquillo Canino, y los siguientes virus vivos modificados: Adenovirus Tipo 2 (Hepatitis infecciosa canina y Adenovirosis), virus de la Parainfluenza y Parvovirus de alto título.",Vacuna QuIntuple Recombinante,,https://www.sudamerica.boehringer-ingelheim.com/salud-animal/productos/argentina/animales-de-compania/recombitek-c4,0,0,0,0,0,25,BIOLOGICO,,,INYECTABLE,BOEHRINGER CAD. DE FRIO,0.0,25,0,0,27/04/2025,01/11/2025
91104,," $  8,816.60 ",RECOMBITEK C6,"Vector Canarypox recombinante expresando las glicoproteína Ha y F del virus del Moquillo Canino, y los siguientes virus vivos modificados: Adenovirus Tipo 2 (Hepatitis infecciosa canina y Adenovirosis), Parainfluenza y Parvovirosis de alto título, y una suspensión líquida de cultivos inactivados de Leptospira canícola y L. icterohaemorrhagiae",Vacuna Sextuple con Lepto Recombinante,,https://www.sudamerica.boehringer-ingelheim.com/salud-animal/productos/argentina/animales-de-compania/recombitek-c6,0,0,0,0,0,25,BIOLOGICO,,,INYECTABLE,BOEHRINGER CAD. DE FRIO,0.0,25,0,0,27/04/2025,01/11/2025
2311002,," $  9,698.36 ",RECOMBITEK C8,,,,,0,0,0,0,0,0,,,,,BOEHRINGER CAD. DE FRIO,null,25,0,0,27/04/2025,01/11/2025
120118,," $  16,330.00 ",RELAY C X 10 COMP.,Cabergolina 100 mcg./ comp.,Antiprolactínico no hormonal.,,http://holliday-scott.com/ar/producto/gastroenterologicos/proteliv,10,5.5,1.5,10,0,540,CLINICO,HORMONAL,,COMPRIMIDO,HOLLIDAY,7.798042364961E12,6,0,0,,
170281,," $  26,667.20 ",REPEXXIN COLLAR DE 04 A 25 KG,"Deltametrina 4,0 g., Propoxur 10,0 g",Collar repelente e insecticida,,https://www.koniglab.com/producto/repexxin/,11,12.2,4,52,0,108,ANTIPARASITARIO EXTERNO,,,COLLAR ,KONIG S.A.,7.791432890279E12,3,120,0,11/05/2025,20/12/2025
170282,," $  28,034.70 ",REPEXXIN COLLAR DE 25 A 60 KG,"Deltametrina 4,0 g., Propoxur 10,0 g",Collar repelente e insecticida,,https://www.koniglab.com/producto/repexxin/,11,12.2,4,68,0,108,ANTIPARASITARIO EXTERNO,,,COLLAR,KONIG S.A.,7.791432890286E12,3,120,0,11/05/2025,20/12/2025
80813,, $  165.00 ,REPULMIN INY. X 10 ML.,,,,,0,0,0,0,0,0,SIN CATEGORIA,,,INYECTABLE,ELMER,0.0,0,0,0,,
283226,," $  14,968.40 ",REVOL GATO AD AZUL 6% X 0.7ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/felinos/revolution.aspx,10.6,17.7,2.3,42,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,5.414736039299E12,5,0,0,,
283216,," $  13,719.00 ",REVOL MALVA  0-2.5 CACH 6% X 0.25 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0.0,5,0,0,,
283221,," $  15,269.10 ",REVOL PERRO  2.5-5 VIOLETA 12% X 0.25 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0.0,5,0,0,,
283231,," $  15,373.90 ",REVOL PERRO  5-10 MARRON 12% X 0.5 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,10.6,17.7,2.3,40,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,5.414736039312E12,5,0,0,,
283236,," $  17,426.50 ",REVOL PERRO 10-20 ROJO 12% X 1 ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,10.6,17.7,2.3,42,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,5.414736039329E12,1,0,0,11/05/2025,01/11/2025
283241,," $  23,541.30 ",REVOL PERRO 20-40 V AZULADO 12% X2ML,Selamectina.,Antiparasitario interno y externo.,,https://ar.zoetis.com/products/caninos/revolution-6.aspx,0,0,0,0,0,10,ANTIPARASITARIO EXTERNO,,,PIPETA,PF- ZOETIS,0.0,5,0,0,11/05/2025,01/11/2025
307001,," $  17,046.60 ",REXILEN INY 20ML (ONDANSETRON 0.2%),"Ondansetrón 0,2%",Antiemético de acción central y periférica.,,https://www.vetanco.com/es/produto/rexilen-antiemetico/,3.5,7.7,3.5,4.4,0,7,CLINICO,,DIGESTIVO,INYECTABLE,VETANCO S.A.,7.798197130831E12,4,40,0,01/11/2025,20/12/2025
